year,state,crime_rate,unemployment_rate,divorce_rate_per_1000_people,homeownership_rate,minimum_wage_effective,cpi_average,inflation_rate,avg_wage_index,poverty_rate,education_per_capita,welfare_per_capita
1976,National,467.8,7.786562135616469,5.0,7.79,2.226666666666668,56.900000000000055,5.7,9226.48,14.1,494.5493097328816,332.59674110949777
1977,National,475.9,7.132504802090629,5.1,7.13,2.226666666666668,60.599999999999945,6.5,9779.44,13.92,528.4509842367092,380.3699836302535
1978,National,497.8,6.13419821261611,5.2,6.13,2.226666666666668,65.19999999999995,7.6,10556.03,13.43,579.8127148231346,365.539437242325
1979,National,548.9,5.9238266892661,5.3,5.92,2.910000000000003,72.59999999999995,11.3,11479.46,13.33,625.4556975016399,373.44348904764246
1980,National,596.6,7.255716835664719,5.2,7.26,3.11019607843137,82.40000000000005,13.5,12513.46,14.65,678.3876122288631,477.835406495811
1981,National,594.3,7.74128083040972,5.1444,7.74,3.360196078431369,90.9,10.3,13773.1,15.77,727.8567367822627,564.4785061442253
1982,National,571.1,9.86085724560746,5.0889,9.86,3.360196078431369,96.5,6.1,14531.34,16.54,736.5985746160345,597.5855122067458
1983,National,537.7,9.78047265210102,5.0333,9.78,3.360196078431369,99.60000000000002,3.2,15239.24,16.78,769.6187210006052,685.8008661724876
1984,National,539.2,7.63741221200804,4.9778,7.64,3.360196078431369,103.89999999999998,4.3,16135.07,16.04,816.1325713119355,611.1135207769897
1985,National,556.6,7.30410922644289,4.9222,7.3,3.360196078431369,107.60000000000004,3.5,16822.51,15.72,881.4419743100405,696.9806503797885
1986,National,620.1,7.09687179467939,4.8667,7.1,3.360196078431369,109.60000000000004,1.9,17321.82,15.2,950.3745904547256,663.8302134852563
1987,National,609.7,6.29718894698344,4.8111,6.3,3.360196078431369,113.60000000000007,3.7,18426.51,14.48,1003.5229612722355,691.8285492180845
1988,National,637.2,5.58916115687531,4.7556,5.59,3.4098039215686256,118.30000000000011,4.1,19334.04,14.81,1065.1919216746548,724.5159968866494
1989,National,663.1,5.340557846186631,4.7,5.34,3.4098039215686256,124.0,4.8,20099.55,14.3,1153.6268410180237,728.6778761277441
1990,National,731.8,5.67262840227244,4.7,5.67,3.4098039215686256,130.6999999999999,5.4,21027.98,14.84,1242.4188814281692,824.5796308954203
1991,National,758.1,6.927371833318759,4.6429,6.93,3.8852941176470606,136.1999999999999,4.2,21811.6,15.24,1322.249227567692,996.5357701686246
1992,National,757.5,7.60743686106412,4.5857,7.61,4.281764705882353,140.3000000000001,3.0,22935.42,15.79,1387.9788022735386,799.4602503402855
1993,National,746.8,7.02551529583226,4.5286,7.03,4.281764705882353,144.5,3.0,23132.67,16.79,1454.1268408348606,839.2854790529362
1994,National,713.6,6.16880545955019,4.4714,6.17,4.317058823529412,148.19999999999987,2.6,23753.53,15.68,1455.9266317658582,808.8067138133724
1995,National,684.5,5.64388515229746,4.4143,5.64,4.317058823529412,152.39999999999986,2.8,24705.66,14.21,1560.2462192084247,842.2469676180542
1996,National,636.6,5.457434446393711,4.3571,5.46,4.376862745098039,156.89999999999986,2.9,25913.9,14.14,1609.918237819675,829.9398917304461
1997,National,611.0,4.99627586611836,4.3,5.0,4.840588235294118,160.5,2.3,27426.0,13.58,1668.506895788775,814.8978538240283
1998,National,566.4,4.55010833226551,4.2,4.55,5.202549019607846,163.0,1.6,28861.44,13.02,1768.5174393193274,767.8876861213904
1999,National,523.0,4.2530368613342,4.1,4.25,5.202549019607846,166.60000000000014,2.2,30469.84,12.4,1862.9202852147384,779.040242331796
2000,National,506.5,4.02098505625783,4.0,4.02,5.313725490196081,172.19999999999993,3.4,32154.82,12.39,1973.7978963185574,782.1151638008023
2001,National,504.5,4.78668949290891,4.0,4.79,5.376862745098042,177.10000000000014,2.8,32921.92,13.23,2093.8379133021376,873.6851151598487
2002,National,494.4,5.85171523639456,3.9,5.85,5.417647058823531,179.89999999999986,1.6,33252.09,13.57,2231.2063070700897,1036.3959500215426
2003,National,475.8,6.0615916352333405,3.8,6.06,5.480588235294119,184.0,2.3,34064.95,13.8,2336.526180913869,1171.5368241218491
2004,National,463.2,5.597952018995691,3.7,5.6,5.518823529411766,188.8999999999998,2.7,35648.55,13.7,2430.7746906628995,1086.6764944752701
2005,National,469.0,5.14396630591553,3.6,5.14,5.578431372549022,195.29999999999995,3.4,36952.94,13.67,2541.31352851873,1063.2632636017217
2006,National,473.6,4.68893542752301,3.7,4.69,5.6917647058823535,201.6000000000002,3.2,38651.41,13.79,2720.475697688827,1072.653746069064
2007,National,466.9,4.67508043991925,3.6,4.68,6.124117647058823,207.342,2.9,40405.48,14.43,2758.8832150673124,1097.9212812520725
2008,National,457.5,5.84752568735509,3.5,5.85,6.591960784313728,215.3029999999999,3.8,41334.97,14.77,2904.6468993839835,1319.6116632443532
2009,National,431.9,9.37790617873382,3.5,9.38,7.033333333333337,214.53700000000012,-0.4,40711.61,15.11,2878.8236098851166,1712.9469360633468
2010,National,404.5,9.76802750870948,3.6,9.77,7.428627450980391,218.05599999999998,1.6,41673.83,15.91,2975.8204101161555,2168.2455783038663
2011,National,387.1,9.0663509285369,3.6,9.07,7.44078431372549,224.93900000000016,3.2,42979.61,16.07,2899.167797986411,2032.92477445817
2012,National,387.8,8.165597226875558,3.4,8.17,7.485490196078431,229.59399999999974,2.1,44321.67,15.99,2936.420838669802,1787.5155315122438
2013,National,379.1,7.48522447033036,3.3,7.49,7.513921568627452,232.9570000000002,1.5,44888.16,15.54,2901.7977599190026,1656.8407897234702
2014,National,372.0,6.25535554001903,3.2,6.26,7.651568627450982,236.7360000000002,1.6,46481.52,15.25,3026.5928778275425,1557.8615265746607
2015,National,384.6,5.3663646124623705,3.1,5.37,7.883921568627452,237.01699999999985,0.1,48098.63,14.33,3190.9667985496,1420.842491870337
2016,National,397.5,4.93347574521062,3.01,4.93,8.084509803921572,240.00699999999975,1.3,48642.15,13.94,3251.1762083993663,1416.6746112321712
2017,National,394.9,4.40478747099714,2.9,4.4,8.320392156862745,245.12000000000023,2.1,50321.89,13.91,3450.065821445488,1383.4000775093657
2018,National,383.4,3.93787458605048,2.9,3.94,8.559411764705883,251.107,2.4,52145.8,12.73,3397.4856044890735,1353.3536492084763
2019,National,379.4,3.71836707699005,2.7,3.72,9.068823529411764,255.65699999999978,1.8,54099.99,12.3,3602.8157646270524,1413.607955410715
1984,Alabama,431.2,11.3,4.9778,73.7,3.35,103.9,4.3,16135.07,26.3,664.0688259109312,219.3825910931174
1985,Alabama,457.5,9.6,4.9222,70.4,3.35,107.6,3.5,16822.51,26.3,744.3156037307789,249.48323670279808
1986,Alabama,558.0,9.6,4.8667,70.3,3.35,109.6,1.9,17321.82,26.0,813.4639537804572,239.4624466214519
1987,Alabama,559.2,8.2,4.8111,67.9,3.35,113.6,3.7,18426.51,25.6,805.9809809809809,236.7867867867868
1988,Alabama,558.6,7.3,4.7556,66.5,3.35,118.3,4.1,19334.04,24.9,886.5370231862379,239.04263275991022
1989,Alabama,590.8,7.0,4.7,67.6,3.35,124.0,4.8,20099.55,23.9,964.0834575260806,269.6969696969697
1990,Alabama,708.6,6.8,4.7,68.4,3.35,130.7,5.4,21027.98,22.7,1032.2444939371442,347.66146993318483
1991,Alabama,844.2,7.3,4.6429,69.9,3.8,136.2,4.2,21811.6,21.8,1077.5,443.4313725490196
1992,Alabama,871.7,7.5,4.5857,70.3,4.25,140.3,3.0,22935.42,21.0,1044.9138140325322,230.71133770332605
1993,Alabama,780.4,7.2,4.5286,70.2,4.25,144.5,3.0,23132.67,20.3,1077.1043771043771,259.54785954785956
1994,Alabama,683.7,6.2,4.4714,68.5,4.25,148.2,2.6,23753.53,18.9,1165.8251964753513,253.4889259347464
1995,Alabama,632.4,5.9,4.4143,70.1,4.25,152.4,2.8,24705.66,18.0,1252.9370134465676,275.23000707714084
1996,Alabama,565.4,5.2,4.3571,71.0,4.25,156.9,2.9,25913.9,16.8,1366.96261682243,254.46261682242988
1997,Alabama,564.5,4.9,4.3,71.3,4.75,160.5,2.3,27426.0,15.9,1462.0226799352001,264.4758157833835
1998,Alabama,512.1,4.5,4.2,72.9,5.15,163.0,1.6,28861.44,14.6,1533.7153334861334,320.5592482236992
1999,Alabama,490.2,4.7,4.1,74.8,5.15,166.6,2.2,30469.84,14.4,1641.5891032917139,335.5732122587968
2000,Alabama,486.2,4.6,4.0,73.2,5.15,172.2,3.4,32154.82,14.2,1758.7601078167115,333.6028751123091
2001,Alabama,438.2,5.2,4.0,73.2,5.15,177.1,2.8,32921.92,14.6,1812.7912186379926,403.22580645161287
2002,Alabama,445.0,5.9,3.9,73.7,5.15,179.9,1.6,33252.09,14.6,1875.782647584973,427.6162790697674
2003,Alabama,429.2,6.0,3.8,76.2,5.15,184.0,2.3,34064.95,14.8,1970.0512135381875,523.9144956579827
2004,Alabama,427.0,5.6,3.7,78.0,5.15,188.9,2.7,35648.55,14.8,2109.1976950354615,454.8537234042554
2005,Alabama,432.6,4.4,3.6,76.6,5.15,195.3,3.4,36952.94,14.7,2173.817381738174,280.0880088008801
2006,Alabama,425.2,4.0,3.7,74.2,5.15,201.6,3.2,38651.41,13.9,2374.010439321444,278.5123966942149
2007,Alabama,448.9,4.1,3.6,73.3,5.15,207.342,2.9,40405.48,14.1,2614.963346269944,296.83053040103493
2008,Alabama,452.8,5.8,3.5,73.0,5.85,215.303,3.8,41334.97,13.9,2822.044045328202,294.7188368612359
2009,Alabama,450.1,10.1,3.5,74.1,6.55,214.537,-0.4,40711.61,13.6,2867.169250371629,368.1673391378212
2010,Alabama,383.7,10.4,3.6,73.2,7.25,218.056,1.6,41673.83,13.5,2782.845800250732,482.8458002507314
2011,Alabama,419.8,9.6,3.6,72.9,7.25,224.939,3.2,42979.61,14.0,2799.0416666666665,478.47916666666663
2012,Alabama,450.3,8.2,3.4,71.9,7.25,229.594,2.1,44321.67,13.9,2872.472493253062,726.0120406892256
2013,Alabama,431.0,7.3,3.3,72.7,7.25,232.957,1.5,44888.16,14.3,3015.1903973509934,648.5513245033113
2014,Alabama,427.7,6.7,3.2,72.1,7.25,236.736,1.6,46481.52,14.7,2983.546655656482,655.3881090008257
2015,Alabama,473.0,6.1,3.1,70.0,7.25,237.017,0.1,48098.63,18.5,3047.971163748712,603.1101956745622
2016,Alabama,532.4,5.9,3.01,69.7,7.25,240.007,1.3,48642.15,17.2,2814.279843846312,588.8021368399425
2017,Alabama,522.4,4.6,2.9,70.0,7.25,245.12,2.1,50321.89,16.9,2903.362033620336,583.189831898319
2018,Alabama,523.1,3.9,2.9,70.3,7.25,251.107,2.4,52145.8,16.8,3024.427636958299,570.3597710547832
2019,Alabama,510.8,3.0,2.7,70.7,7.25,255.657,1.8,54099.99,15.6,3061.7766911165445,395.39527302363484
1984,Arizona,516.1,5.0,4.9778,65.2,3.35,103.9,4.3,16135.07,26.12,810.7084557623244,234.443356186745
1985,Arizona,602.5,6.4,4.9222,64.7,3.35,107.6,3.5,16822.51,25.14,891.6349809885932,255.6400506970849
1986,Arizona,658.3,7.0,4.8667,62.5,3.35,109.6,1.9,17321.82,24.38,1021.0332103321034,265.71340713407136
1987,Arizona,612.6,6.5,4.8111,63.3,3.35,113.6,3.7,18426.51,23.62,1095.971351835273,326.2608176663682
1988,Arizona,610.1,6.4,4.7556,66.1,3.35,118.3,4.1,19334.04,24.46,1156.385751520417,358.76049811757895
1989,Arizona,599.6,5.2,4.7,63.9,3.35,124.0,4.8,20099.55,25.28,1171.3803767219567,399.8875456845657
1990,Arizona,652.4,5.2,4.7,64.5,3.35,130.7,5.4,21027.98,26.32,1237.380627557981,478.1718963165075
1991,Arizona,670.7,5.8,4.6429,66.3,3.8,136.2,4.2,21811.6,26.5,1234.6082827749933,468.4515958849908
1992,Arizona,670.8,7.6,4.5857,69.3,4.25,140.3,3.0,22935.42,27.0,1250.4591836734694,271.91326530612247
1993,Arizona,715.0,6.4,4.5286,69.1,4.25,144.5,3.0,23132.67,27.66,1289.7878638381844,305.45140601874687
1994,Arizona,703.1,6.2,4.4714,67.7,4.25,148.2,2.6,23753.53,28.46,1277.4624373956594,296.4464583830193
1995,Arizona,713.5,5.3,4.4143,62.9,4.25,152.4,2.8,24705.66,28.65,1334.5479704797049,328.4132841328413
1996,Arizona,631.5,5.5,4.3571,62.0,4.25,156.9,2.9,25913.9,28.19,1390.211817168339,327.26867335562986
1997,Arizona,623.7,4.6,4.3,63.0,4.75,160.5,2.3,27426.0,27.57,1354.894351013368,293.10047434238896
1998,Arizona,577.9,4.3,4.2,64.3,5.15,163.0,1.6,28861.44,26.31,1381.2174275588911,270.7108609547634
1999,Arizona,551.1,4.5,4.1,66.3,5.15,166.6,2.2,30469.84,24.57,1518.2019754081837,222.13263454948597
2000,Arizona,531.7,4.0,4.0,68.0,5.15,172.2,3.4,32154.82,23.73,1545.790594155216,303.561060576737
2001,Arizona,540.3,4.7,4.0,68.1,5.15,177.1,2.8,32921.92,23.69,1608.5407239819006,345.1357466063348
2002,Arizona,554.5,6.2,3.9,65.6,5.15,179.9,1.6,33252.09,23.72,1638.6647101980925,268.8187820983125
2003,Arizona,513.3,5.8,3.8,67.0,5.15,184.0,2.3,34064.95,24.33,1704.578787336791,324.07440529422286
2004,Arizona,504.4,5.0,3.7,68.7,5.15,188.9,2.7,35648.55,24.7,1773.658621288418,352.0229206459455
2005,Arizona,512.0,4.7,3.6,71.1,5.15,195.3,3.4,36952.94,24.57,1845.3221757322176,334.29288702928875
2006,Arizona,542.6,4.3,3.7,71.6,5.15,201.6,3.2,38651.41,24.68,1931.1854005167957,325.2422480620155
2007,Arizona,518.0,3.8,3.6,70.4,6.75,207.342,2.9,40405.48,26.74,2068.3590066016973,377.1455517132977
2008,Arizona,485.6,5.8,3.5,69.1,6.9,215.303,3.8,41334.97,28.08,2195.291583320511,411.09401446376364
2009,Arizona,426.5,9.7,3.5,68.9,7.25,214.537,-0.4,40711.61,29.31,2159.020618556701,469.55730745906607
2010,Arizona,413.6,10.3,3.6,66.6,7.25,218.056,1.6,41673.83,30.87,2129.8423599188386,655.7827376307165
2011,Arizona,414.2,9.4,3.6,66.0,7.35,224.939,3.2,42979.61,32.62,2094.0058705391625,592.012976981307
2012,Arizona,428.6,8.3,3.4,65.3,7.65,229.594,2.1,44321.67,32.21,2086.866992068334,480.0793166564979
2013,Arizona,415.6,7.8,3.3,65.1,7.8,232.957,1.5,44888.16,33.12,2192.268274302939,411.89148455162024
2014,Arizona,392.7,6.8,3.2,63.5,7.9,236.736,1.6,46481.52,33.59,2264.4883410069806,423.8081093123422
2015,Arizona,410.2,6.1,3.1,61.7,8.05,237.017,0.1,48098.63,17.4,2057.8662373774328,541.0800526854969
2016,Arizona,471.0,5.5,3.01,61.9,8.05,240.007,1.3,48642.15,16.4,2118.2721382289415,544.1468682505399
2017,Arizona,505.7,4.9,2.9,64.4,10.0,245.12,2.1,50321.89,14.9,2169.4381384790013,579.8808172531214
2018,Arizona,475.7,4.8,2.9,65.7,10.5,251.107,2.4,52145.8,14.1,2229.103852596315,586.711334450028
2019,Arizona,455.3,4.9,2.7,65.8,12.0,255.657,1.8,54099.99,13.5,2038.5490948985191,583.6121777290181
1984,Arkansas,321.4,8.5,4.9778,65.9,3.35,103.9,4.3,16135.07,28.2,604.9307958477509,267.73356401384086
1985,Arkansas,347.6,8.5,4.9222,66.6,3.35,107.6,3.5,16822.51,27.5,739.4736842105262,280.0690250215703
1986,Arkansas,394.8,8.5,4.8667,67.5,3.35,109.6,1.9,17321.82,26.9,811.9139784946236,297.2043010752688
1987,Arkansas,412.0,8.1,4.8111,68.1,3.35,113.6,3.7,18426.51,26.1,816.7310167310168,319.8198198198198
1988,Arkansas,422.7,7.7,4.7556,67.0,3.35,118.3,4.1,19334.04,25.0,842.9854576561163,319.803250641574
1989,Arkansas,473.7,7.1,4.7,66.3,3.35,124.0,4.8,20099.55,23.6,876.1518771331058,348.67747440273035
1990,Arkansas,532.2,6.8,4.7,67.8,3.35,130.7,5.4,21027.98,23.1,928.5835814547002,422.50106337728624
1991,Arkansas,593.3,7.3,4.6429,68.6,3.8,136.2,4.2,21811.6,22.9,981.8563628727427,502.72994540109204
1992,Arkansas,576.5,7.0,4.5857,70.3,4.25,140.3,3.0,22935.42,21.4,1097.0149253731345,265.0497512437811
1993,Arkansas,593.3,6.1,4.5286,70.5,4.25,144.5,3.0,23132.67,19.8,1149.8976668031107,288.5796152271797
1994,Arkansas,595.1,5.4,4.4714,68.1,4.25,148.2,2.6,23753.53,19.1,1122.5050505050503,265.979797979798
1995,Arkansas,553.2,4.9,4.4143,67.2,4.25,152.4,2.8,24705.66,18.6,1178.7395293179097,308.01755085759874
1996,Arkansas,524.3,5.2,4.3571,66.6,4.25,156.9,2.9,25913.9,16.4,1270.657739267428,302.3237495076802
1997,Arkansas,526.9,5.1,4.3,66.7,4.75,160.5,2.3,27426.0,15.7,1357.8538102643856,303.6936236391913
1998,Arkansas,490.2,5.1,4.2,66.7,5.15,163.0,1.6,28861.44,15.8,1455.2187260168841,279.66231772831924
1999,Arkansas,425.2,4.5,4.1,65.6,5.15,166.6,2.2,30469.84,15.7,1528.6851079954529,290.8677529367185
2000,Arkansas,445.3,4.2,4.0,68.9,5.15,172.2,3.4,32154.82,15.5,1583.831217326363,283.71919342793126
2001,Arkansas,452.4,4.8,4.0,71.2,5.15,177.1,2.8,32921.92,16.0,1710.0334448160536,390.3753251579339
2002,Arkansas,425.0,5.3,3.9,70.3,5.15,179.9,1.6,33252.09,15.8,1789.0203327171905,396.5249537892791
2003,Arkansas,456.4,5.8,3.8,69.6,5.15,184.0,2.3,34064.95,15.3,1898.5672299779574,468.626010286554
2004,Arkansas,502.3,5.6,3.7,69.1,5.15,188.9,2.7,35648.55,14.9,2010.8521485797523,401.3838310269483
2005,Arkansas,528.5,5.3,3.6,69.2,5.15,195.3,3.4,36952.94,13.1,2132.8530259366,334.61815561959656
2006,Arkansas,552.8,5.2,3.7,70.8,5.15,201.6,3.2,38651.41,12.6,2282.8063943161637,343.87211367673183
2007,Arkansas,537.1,5.4,3.6,69.5,6.25,207.342,2.9,40405.48,13.0,2407.98733286418,371.8156228008445
2008,Arkansas,513.0,5.4,3.5,68.9,6.25,215.303,3.8,41334.97,13.1,2468.479776847978,395.7461645746165
2009,Arkansas,515.8,7.7,3.5,68.5,6.55,214.537,-0.4,40711.61,13.5,2579.4392523364486,439.8407753547941
2010,Arkansas,503.5,7.9,3.6,67.9,7.25,218.056,1.6,41673.83,15.3,2739.459274469541,657.1184120465434
2011,Arkansas,482.3,7.9,3.6,67.6,7.25,224.939,3.2,42979.61,15.3,2897.551853111187,589.6633798027882
2012,Arkansas,469.6,7.3,3.4,66.0,7.25,229.594,2.1,44321.67,15.7,2809.312563494751,505.9261767693871
2013,Arkansas,463.2,7.1,3.3,65.4,7.25,232.957,1.5,44888.16,16.2,2771.6554054054054,458.44594594594594
2014,Arkansas,480.2,5.9,3.2,65.4,7.25,236.736,1.6,46481.52,14.9,2757.2920175143145,470.8992926911418
2015,Arkansas,529.5,5.0,3.1,67.1,7.5,237.017,0.1,48098.63,18.7,2764.362416107382,389.496644295302
2016,Arkansas,554.3,4.0,3.01,67.6,8.0,240.007,1.3,48642.15,17.2,2826.303475935829,361.5975935828877
2017,Arkansas,566.0,3.7,2.9,65.0,8.5,245.12,2.1,50321.89,16.3,2800.7656458055926,332.75632490013317
2018,Arkansas,561.6,3.7,2.9,64.7,8.5,251.107,2.4,52145.8,16.8,2916.600265604249,326.3612217795485
2019,Arkansas,584.6,3.5,2.7,65.3,9.25,255.657,1.8,54099.99,16.0,2910.327706057597,330.4203905991394
1984,Colorado,457.8,5.5,4.9778,64.7,3.35,103.9,4.3,16135.07,17.2,891.7898193760263,350.0492610837439
1985,Colorado,471.0,6.0,4.9222,63.6,3.35,107.6,3.5,16822.51,17.3,946.1114711600777,360.07777057679846
1986,Colorado,523.6,7.5,4.8667,63.7,3.35,109.6,1.9,17321.82,18.0,1004.8624440179143,391.26679462571974
1987,Colorado,467.5,7.5,4.8111,61.8,3.35,113.6,3.7,18426.51,18.6,1092.863909062204,469.56109883170194
1988,Colorado,472.6,6.4,4.7556,60.1,3.35,118.3,4.1,19334.04,19.3,1114.7397943284511,442.1626674976628
1989,Colorado,471.4,5.6,4.7,58.6,3.35,124.0,4.8,20099.55,18.7,1115.6211562115623,454.79704797047975
1990,Colorado,526.0,5.1,4.7,59.0,3.35,130.7,5.4,21027.98,17.8,1238.9799635701274,493.5336976320583
1991,Colorado,559.3,5.3,4.6429,59.8,3.8,136.2,4.2,21811.6,16.1,1298.935855749335,539.5211350872007
1992,Colorado,578.8,6.1,4.5857,60.9,4.25,140.3,3.0,22935.42,15.2,1360.4892086330935,309.81294964028774
1993,Colorado,567.3,5.4,4.5286,61.8,4.25,144.5,3.0,23132.67,13.5,1408.153544410199,321.04230876996354
1994,Colorado,509.6,4.2,4.4714,62.9,4.25,148.2,2.6,23753.53,12.9,1394.1609822646658,334.5975443383356
1995,Colorado,440.2,4.0,4.4143,64.6,4.25,152.4,2.8,24705.66,11.8,1534.2454835281615,359.45802337938363
1996,Colorado,404.5,4.2,4.3571,64.5,4.25,156.9,2.9,25913.9,11.3,1596.585618210036,385.5664769787894
1997,Colorado,363.2,3.4,4.3,64.1,4.75,160.5,2.3,27426.0,11.1,1657.7436414001509,403.5255603122639
1998,Colorado,377.9,3.6,4.2,65.2,5.15,163.0,1.6,28861.44,11.5,1706.1549779303577,368.93084845512504
1999,Colorado,340.5,3.0,4.1,68.1,5.15,166.6,2.2,30469.84,11.2,1760.6494746895894,413.53868194842414
2000,Colorado,334.0,2.7,4.0,68.3,5.15,172.2,3.4,32154.82,12.0,1856.5388170055453,378.5351201478743
2001,Colorado,349.6,3.8,4.0,68.5,5.15,177.1,2.8,32921.92,12.6,1938.5968869839837,469.7044890593277
2002,Colorado,352.9,5.7,3.9,68.9,5.15,179.9,1.6,33252.09,12.8,2036.745115452931,486.47868561278864
2003,Colorado,346.5,6.1,3.8,71.3,5.15,184.0,2.3,34064.95,12.9,2109.738404044845,622.2466476148603
2004,Colorado,372.0,5.6,3.7,71.1,5.15,188.9,2.7,35648.55,12.7,2155.152173913044,474.8913043478261
2005,Colorado,396.7,5.1,3.6,71.0,5.15,195.3,3.4,36952.94,12.6,2212.4222269899165,442.8448830723021
2006,Colorado,395.4,4.2,3.7,70.1,5.15,201.6,3.2,38651.41,12.4,2342.92026088786,436.31390700610143
2007,Colorado,351.8,3.7,3.6,70.2,6.85,207.342,2.9,40405.48,12.9,2428.19083023544,463.610078479967
2008,Colorado,353.9,4.9,3.5,69.0,7.02,215.303,3.8,41334.97,12.8,2612.3809523809527,508.6930091185411
2009,Colorado,338.8,7.9,3.5,68.4,7.28,214.537,-0.4,40711.61,13.3,2589.2139303482586,589.9104477611941
2010,Colorado,323.7,9.2,3.6,68.5,7.25,218.056,1.6,41673.83,13.4,2665.8874801901743,852.6545166402535
2011,Colorado,314.4,8.7,3.6,65.9,7.36,224.939,3.2,42979.61,13.3,2628.2116360796567,841.1948457633738
2012,Colorado,307.4,8.0,3.4,65.3,7.64,229.594,2.1,44321.67,13.2,2595.7450904890256,736.9272237196766
